Zmienna;Jednostka miary;Kraj;Makroregion;Region;Miejsce zamieszkania;P³eæ;Wiek;Rok;Wartoœæ
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;39;2018;7617
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;40;2018;7476
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;41;2018;7251
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;42;2018;7343
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;43;2018;6910
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;44;2018;7093
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;45;2018;6864
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;46;2018;6598
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;47;2018;6283
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;48;2018;5921
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;49;2018;5971
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;50;2018;5808
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;51;2018;5932
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;52;2018;6066
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;53;2018;6185
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;54;2018;6359
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;55;2018;6518
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;56;2018;6623
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;57;2018;6938
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;58;2018;7395
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;59;2018;7977
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;60;2018;8389
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;61;2018;8863
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;62;2018;8538
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;63;2018;8946
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;64;2018;8497
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;65;2018;8727
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;66;2018;8254
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;67;2018;8095
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;68;2018;7588
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;69;2018;7124
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;70;2018;6904
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;71;2018;6277
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;72;2018;5482
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;73;2018;4738
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;74;2018;4304
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;75;2018;3867
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;76;2018;3462
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;77;2018;3807
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;78;2018;3809
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;79;2018;3532
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;80;2018;3436
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;81;2018;3169
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;82;2018;3086
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;83;2018;2754
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;84;2018;2538
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;85;2018;2205
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;86;2018;2162
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;87;2018;1868
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;88;2018;1711
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;89;2018;1357
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;90;2018;1065
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;91;2018;912
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;92;2018;692
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;93;2018;585
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;94;2018;424
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;95;2018;295
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;96;2018;198
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;97;2018;131
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;98;2018;87
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;99;2018;57
Rezydenci;osoba;Polska;WSCHODNI;Lubelskie;miasta;kobiety;100 i wiêcej;2018;97
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;0;2018;2976
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;1;2018;3179
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;2;2018;3093
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;3;2018;2999
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;4;2018;3056
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;5;2018;3072
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;6;2018;3260
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;7;2018;3193
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;8;2018;3289
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;9;2018;3527
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;10;2018;3526
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;11;2018;3362
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;12;2018;3119
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;13;2018;2957
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;14;2018;2864
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;15;2018;2602
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;16;2018;2709
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;17;2018;2886
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;18;2018;2873
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;19;2018;2959
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;20;2018;3034
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;21;2018;3116
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;22;2018;3306
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;23;2018;3376
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;24;2018;3680
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;25;2018;3845
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;26;2018;3989
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;27;2018;4076
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;28;2018;4267
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;29;2018;4331
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;30;2018;4568
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;31;2018;4659
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;32;2018;4972
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;33;2018;5274
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;34;2018;5527
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;35;2018;5739
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;36;2018;5629
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;37;2018;5204
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;38;2018;5473
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;39;2018;5372
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;40;2018;5371
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;41;2018;5032
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;42;2018;5340
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;43;2018;4983
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;44;2018;4754
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;45;2018;4420
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;46;2018;4278
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;47;2018;4047
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;48;2018;3843
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;49;2018;3675
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;50;2018;3627
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;51;2018;3532
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;52;2018;3709
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;53;2018;3798
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;54;2018;3903
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;55;2018;3916
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;56;2018;4166
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;57;2018;4442
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;58;2018;4841
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;59;2018;5242
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;60;2018;5497
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;61;2018;5756
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;62;2018;5685
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;63;2018;5785
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;64;2018;5626
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;65;2018;5518
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;66;2018;5612
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;67;2018;5301
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;68;2018;5016
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;69;2018;5066
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;70;2018;4822
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;71;2018;4159
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;72;2018;3660
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;73;2018;2223
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;74;2018;2168
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;75;2018;2071
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;76;2018;2152
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;77;2018;2260
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;78;2018;2255
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;79;2018;2135
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;80;2018;2111
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;81;2018;2091
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;82;2018;1999
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;83;2018;1909
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;84;2018;1627
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;85;2018;1461
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;86;2018;1379
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;87;2018;1229
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;88;2018;1053
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;89;2018;863
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;90;2018;726
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;91;2018;559
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;92;2018;510
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;93;2018;388
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;94;2018;236
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;95;2018;194
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;96;2018;126
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;97;2018;75
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;98;2018;45
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;99;2018;21
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;miasta;kobiety;100 i wiêcej;2018;50
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;0;2018;6630
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;1;2018;6916
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;2;2018;6686
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;3;2018;6482
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;4;2018;6574
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;5;2018;6509
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;6;2018;6876
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;7;2018;6813
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;8;2018;7360
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;9;2018;7522
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;10;2018;7224
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;11;2018;6850
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;12;2018;6373
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;13;2018;6159
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;14;2018;6063
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;15;2018;5789
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;16;2018;6062
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;17;2018;6174
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;18;2018;6219
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;19;2018;6210
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;20;2018;6415
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;21;2018;6698
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;22;2018;7061
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;23;2018;7375
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;24;2018;7856
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;25;2018;8403
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;26;2018;8592
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;27;2018;9573
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;28;2018;9660
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;29;2018;10074
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;30;2018;10290
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;31;2018;10636
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;32;2018;11169
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;33;2018;11789
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;34;2018;12266
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;35;2018;12937
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;36;2018;12449
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;37;2018;11966
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;38;2018;12252
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;39;2018;12436
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;40;2018;12184
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;41;2018;12322
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;42;2018;12216
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;43;2018;11720
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;44;2018;11043
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;45;2018;10638
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;46;2018;10406
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;47;2018;10027
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;48;2018;9763
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;49;2018;9597
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;50;2018;9279
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;51;2018;9220
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;52;2018;9271
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;53;2018;9467
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;54;2018;9791
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;55;2018;10031
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;56;2018;10377
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;57;2018;11094
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;58;2018;12080
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;59;2018;13200
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;60;2018;13861
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;61;2018;14655
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;62;2018;14485
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;63;2018;14836
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;64;2018;14333
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;65;2018;14450
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;66;2018;14332
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;67;2018;14131
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;68;2018;13010
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;69;2018;12535
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;70;2018;12496
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;71;2018;12032
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;72;2018;12022
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;73;2018;7177
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;74;2018;6591
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;75;2018;6550
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;76;2018;6106
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;77;2018;6332
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;78;2018;6061
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;79;2018;5894
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;80;2018;5759
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;81;2018;5679
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;82;2018;5532
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;83;2018;5162
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;84;2018;4710
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;85;2018;4321
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;86;2018;4096
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;87;2018;3669
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;88;2018;3250
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;89;2018;2686
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;90;2018;2174
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;91;2018;1792
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;92;2018;1409
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;93;2018;1228
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;94;2018;797
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;95;2018;609
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;96;2018;408
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;97;2018;216
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;98;2018;155
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;99;2018;87
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;miasta;kobiety;100 i wiêcej;2018;153
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;0;2018;8542
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;1;2018;8860
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;2;2018;8669
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;3;2018;7980
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;4;2018;7661
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;5;2018;7488
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;6;2018;7560
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;miasta;kobiety;7;2018;7658
